dinu_pt_loss,epoch,higgs_mass_loss,huber_loss,loss,neg_r2_loss,nu_mass_loss,step,val_dinu_pt_loss,val_higgs_mass_loss,val_huber_loss,val_loss,val_neg_r2_loss,val_nu_mass_loss,val_w0_mass_mae_loss,val_w1_mass_mae_loss,val_w_mass_mmd0_loss,val_w_mass_mmd1_loss,w0_mass_mae_loss,w1_mass_mae_loss,w_mass_mmd0_loss,w_mass_mmd1_loss
65.8763198852539,9,0.6523594260215759,32.392215728759766,35.1031494140625,-0.7161588668823242,0.017185648903250694,7289,,,,,,,,,,,26.875690460205078,26.688915252685547,0.2400185763835907,0.23693634569644928
,10,,,,,,8018,65.24211883544922,0.685413122177124,32.2758674621582,34.94297409057617,-0.7182145118713379,0.017162540927529335,26.76416015625,26.13524627685547,0.23639149963855743,0.2284860610961914,,,,
65.6406478881836,10,0.7165366411209106,32.359588623046875,35.077537536621094,-0.7161967754364014,0.017194582149386406,8018,,,,,,,,,,,26.796005249023438,26.3143253326416,0.23790651559829712,0.23402728140354156
,11,,,,,,8747,64.93443298339844,0.7443416118621826,32.252952575683594,34.8842658996582,-0.7183389663696289,0.017162004485726357,26.808502197265625,25.695646286010742,0.23321600258350372,0.2186133712530136,,,,
65.42339324951172,11,0.7513428926467896,32.32837677001953,35.0316047668457,-0.7161754369735718,0.017243901267647743,8747,,,,,,,,,,,26.749788284301758,25.987548828125,0.23683801293373108,0.22867630422115326
,12,,,,,,9476,64.71725463867188,0.8271870613098145,32.22291946411133,34.77642822265625,-0.7182156443595886,0.017108503729104996,26.80319595336914,24.714834213256836,0.2337377518415451,0.19424663484096527,,,,
65.22456359863281,12,0.8173739314079285,32.308204650878906,34.96263885498047,-0.7162051200866699,0.017259515821933746,9476,,,,,,,,,,,26.80620574951172,25.436317443847656,0.23499955236911774,0.2141486555337906
,13,,,,,,10205,64.72673797607422,1.0418422222137451,32.2100830078125,34.75046920776367,-0.7180911898612976,0.01696351170539856,26.74404525756836,24.597837448120117,0.23408110439777374,0.16981388628482819,,,,
65.1816177368164,13,0.8944788575172424,32.30146408081055,34.901283264160156,-0.7159501910209656,0.0172591432929039,10205,,,,,,,,,,,26.731000900268555,24.886159896850586,0.2343004196882248,0.1962185800075531
,14,,,,,,10934,64.42340850830078,1.2019013166427612,32.20085144042969,34.7155876159668,-0.7179650068283081,0.016958128660917282,26.74358367919922,24.08154296875,0.23149968683719635,0.15125742554664612,,,,
64.86184692382812,14,0.8779358863830566,32.297122955322266,34.805999755859375,-0.7161851525306702,0.017314480617642403,10934,,,,,,,,,,,26.621788024902344,24.361696243286133,0.23526130616664886,0.17871657013893127
,15,,,,,,11663,64.51252746582031,0.9556789994239807,32.20786666870117,34.493045806884766,-0.7182047367095947,0.017224740236997604,26.500324249267578,23.78076934814453,0.2322649359703064,0.12920193374156952,,,,
64.87138366699219,15,0.9178921580314636,32.2862548828125,34.72665786743164,-0.7161926031112671,0.017328927293419838,11663,,,,,,,,,,,26.54090690612793,24.16092300415039,0.23357422649860382,0.16271573305130005
,16,,,,,,12392,64.12605285644531,0.9076403975486755,32.197139739990234,34.40129089355469,-0.7185255885124207,0.017394693568348885,26.48640251159668,23.663211822509766,0.23397158086299896,0.11608704924583435,,,,
64.54170989990234,16,0.9485694169998169,32.26763153076172,34.664302825927734,-0.7161622047424316,0.01730353757739067,12392,,,,,,,,,,,26.460071563720703,23.869909286499023,0.23444901406764984,0.15002699196338654
,17,,,,,,13121,63.96247100830078,0.9490343332290649,32.17738723754883,34.32728576660156,-0.718524158000946,0.017347490414977074,26.25645637512207,23.532817840576172,0.23513120412826538,0.09995071589946747,,,,
64.38679504394531,17,0.9933316111564636,32.25448989868164,34.604705810546875,-0.7162584662437439,0.01735878922045231,13121,,,,,,,,,,,26.32129669189453,23.74273109436035,0.23410195112228394,0.13660693168640137
,18,,,,,,13850,63.75141525268555,1.1291863918304443,32.13215255737305,34.39632797241211,-0.7185673117637634,0.01724308170378208,26.162418365478516,23.635488510131836,0.23072549700737,0.10919157415628433,,,,
64.20853424072266,18,1.028593897819519,32.232852935791016,34.57697296142578,-0.7163384556770325,0.017392052337527275,13850,,,,,,,,,,,26.20439338684082,23.65909767150879,0.23334604501724243,0.13261881470680237
,19,,,,,,14579,63.55784225463867,1.1161751747131348,32.13571548461914,34.282127380371094,-0.7184420228004456,0.01723841018974781,26.16861915588379,23.482471466064453,0.227808877825737,0.08985799551010132,,,,
64.05619812011719,19,1.1018731594085693,32.21546936035156,34.55942153930664,-0.7167496681213379,0.017362024635076523,14579,,,,,,,,,,,26.124319076538086,23.58844757080078,0.23083710670471191,0.1277589052915573
,20,,,,,,15308,63.1303825378418,1.7570545673370361,32.08529281616211,34.59394836425781,-0.7182680368423462,0.016998907551169395,26.073328018188477,23.278642654418945,0.2248295545578003,0.1011912003159523,,,,
63.76823425292969,20,1.1485141515731812,32.20554733276367,34.53427505493164,-0.7164715528488159,0.01737203821539879,15308,,,,,,,,,,,26.0412540435791,23.600292205810547,0.2296462506055832,0.12124966084957123
,21,,,,,,16037,62.92656707763672,1.130928874015808,32.10686492919922,34.37042236328125,-0.7190730571746826,0.017499685287475586,25.744596481323242,23.666316986083984,0.22767935693264008,0.11193947494029999,,,,
63.52572250366211,21,1.226786494255066,32.18804168701172,34.53268051147461,-0.7166053652763367,0.017430441454052925,16037,,,,,,,,,,,25.809694290161133,23.504535675048828,0.22849200665950775,0.11775635182857513
,22,,,,,,16766,62.699283599853516,1.2889665365219116,32.08210372924805,34.261314392089844,-0.7186087369918823,0.017191089689731598,25.651124954223633,23.534122467041016,0.22234030067920685,0.08461069315671921,,,,
63.225162506103516,22,1.17746901512146,32.17482376098633,34.46881866455078,-0.7165471911430359,0.017413947731256485,16766,,,,,,,,,,,25.5403995513916,23.58022689819336,0.22778792679309845,0.11326850205659866
,23,,,,,,17495,62.56234359741211,1.4970946311950684,32.06437301635742,34.28551483154297,-0.7183563113212585,0.017128219828009605,25.155282974243164,23.170677185058594,0.21664275228977203,0.07787463068962097,,,,
62.96879196166992,23,1.230520486831665,32.16001892089844,34.441612243652344,-0.7164209485054016,0.017365865409374237,17495,,,,,,,,,,,25.46243667602539,23.542911529541016,0.22238822281360626,0.11087685078382492
,24,,,,,,18224,62.62199020385742,1.1972873210906982,32.08125686645508,34.18813705444336,-0.7187913060188293,0.01744721457362175,24.867189407348633,23.29952049255371,0.20905277132987976,0.09259328991174698,,,,
62.97108840942383,24,1.3142669200897217,32.15106964111328,34.43462371826172,-0.7168264389038086,0.01743534952402115,18224,,,,,,,,,,,25.081783294677734,23.376789093017578,0.21652749180793762,0.10875493288040161
,25,,,,,,18953,62.46005630493164,1.3020603656768799,32.08131408691406,34.018001556396484,-0.7184357643127441,0.017342444509267807,24.264293670654297,23.270219802856445,0.1819806694984436,0.0751519426703453,,,,
62.99379348754883,25,1.3134806156158447,32.16810989379883,34.369468688964844,-0.7164915204048157,0.017489958554506302,18953,,,,,,,,,,,24.417118072509766,23.28545379638672,0.2040085643529892,0.10491738468408585
,26,,,,,,19682,62.157936096191406,1.5281741619110107,32.05516815185547,34.008785247802734,-0.7185525894165039,0.01728992722928524,23.92522430419922,23.25731658935547,0.1656392514705658,0.07226952165365219,,,,
62.85355758666992,26,1.324523687362671,32.16557312011719,34.28996658325195,-0.7165932655334473,0.017524706199765205,19682,,,,,,,,,,,24.09324836730957,23.271520614624023,0.188284769654274,0.10414189845323563
,27,,,,,,20411,62.09274673461914,1.2504998445510864,32.081298828125,33.864315032958984,-0.7184827923774719,0.01743854396045208,23.81260108947754,23.25545883178711,0.15556788444519043,0.0759856253862381,,,,
62.58513641357422,27,1.4166268110275269,32.15865707397461,34.26834487915039,-0.716556966304779,0.01751292124390602,20411,,,,,,,,,,,23.90503692626953,23.344175338745117,0.1779363602399826,0.10234393924474716
,28,,,,,,21140,62.04052734375,1.296860694885254,32.08134460449219,33.92537307739258,-0.7185245156288147,0.017490118741989136,23.469873428344727,23.33278465270996,0.13967949151992798,0.09943968057632446,,,,
62.52305221557617,28,1.3537548780441284,32.154319763183594,34.17805099487305,-0.7162325978279114,0.01748346909880638,21140,,,,,,,,,,,23.673446655273438,23.250164031982422,0.16649621725082397,0.10287705808877945
,29,,,,,,21869,61.933902740478516,1.394076943397522,32.0637092590332,33.82402420043945,-0.7184620499610901,0.01744595170021057,23.42783546447754,23.26369285583496,0.1345214545726776,0.07813052088022232,,,,
62.52101135253906,29,1.3674674034118652,32.165523529052734,34.1321907043457,-0.7162286639213562,0.01754556968808174,21869,,,,,,,,,,,23.46013641357422,23.22325897216797,0.15761111676692963,0.09897908568382263
,30,,,,,,22598,61.9954719543457,1.6530795097351074,32.05851364135742,33.93998718261719,-0.7182310223579407,0.01731957122683525,23.224817276000977,23.40554428100586,0.12114313244819641,0.08984295278787613,,,,
62.484195709228516,30,1.4223390817642212,32.16798400878906,34.12141036987305,-0.716335654258728,0.017513860017061234,22598,,,,,,,,,,,23.365697860717773,23.28156089782715,0.15045544505119324,0.09799693524837494
,31,,,,,,23327,61.70111083984375,1.3976010084152222,32.05271911621094,33.77347183227539,-0.7186145186424255,0.017453258857131004,23.238325119018555,23.29317283630371,0.1278134137392044,0.0765746608376503,,,,
62.203372955322266,31,1.438422441482544,32.156333923339844,34.079647064208984,-0.7159851789474487,0.017560288310050964,23327,,,,,,,,,,,23.23253059387207,23.27829933166504,0.14271804690361023,0.09810242801904678
,32,,,,,,24056,61.601295471191406,1.5873404741287231,32.031131744384766,33.7195930480957,-0.7184956073760986,0.01729663275182247,23.122983932495117,23.215118408203125,0.11118510365486145,0.06777497380971909,,,,
62.039371490478516,32,1.4160010814666748,32.13373565673828,34.01380920410156,-0.7166756391525269,0.017525725066661835,24056,,,,,,,,,,,23.189685821533203,23.30196189880371,0.13814868032932281,0.09626802057027817
,33,,,,,,24785,61.4876708984375,1.5020532608032227,32.01997756958008,33.64745330810547,-0.7185624241828918,0.017389174550771713,22.919885635375977,23.10448455810547,0.10260032117366791,0.07268054783344269,,,,
62.04753112792969,33,1.422505497932434,32.1308479309082,33.98942565917969,-0.7165213227272034,0.01756170764565468,24785,,,,,,,,,,,23.06563949584961,23.158018112182617,0.13218003511428833,0.09728950262069702
,34,,,,,,25514,61.305912017822266,1.3201119899749756,32.02555847167969,33.56440353393555,-0.718823254108429,0.017548801377415657,22.85131072998047,23.23499298095703,0.10086707025766373,0.07488308101892471,,,,
61.8358039855957,34,1.4229496717453003,32.10641860961914,33.94927215576172,-0.7166348695755005,0.017535008490085602,25514,,,,,,,,,,,23.028541564941406,23.21371078491211,0.13008517026901245,0.09618884325027466
,35,,,,,,26243,61.33622360229492,1.5052096843719482,32.033180236816406,33.67302703857422,-0.7192162871360779,0.017685871571302414,23.05979347229004,23.265392303466797,0.10282500088214874,0.07462098449468613,,,,
61.728641510009766,35,1.3858829736709595,32.09132766723633,33.88160705566406,-0.7166868448257446,0.017604827880859375,26243,,,,,,,,,,,22.981916427612305,23.2616024017334,0.1250656396150589,0.0944007933139801
,36,,,,,,26972,60.97520446777344,1.5114973783493042,31.988819122314453,33.55629348754883,-0.718737781047821,0.01733374036848545,22.763076782226562,23.184499740600586,0.10097365081310272,0.06137337535619736,,,,
61.403873443603516,36,1.4298350811004639,32.084014892578125,33.87534713745117,-0.7169077396392822,0.017525702714920044,26972,,,,,,,,,,,23.00640106201172,23.29317283630371,0.12106199562549591,0.09422020614147186
,37,,,,,,27701,61.085357666015625,1.5773457288742065,31.971954345703125,33.572608947753906,-0.7187055349349976,0.017338911071419716,22.66290855407715,23.310306549072266,0.08785410970449448,0.07454206794500351,,,,
61.59464645385742,37,1.3882267475128174,32.08946990966797,33.83302307128906,-0.7165026664733887,0.017567627131938934,27701,,,,,,,,,,,22.853805541992188,23.25320816040039,0.11849724501371384,0.09139396995306015
,38,,,,,,28430,60.876712799072266,1.4034572839736938,31.96550750732422,33.411312103271484,-0.7189277410507202,0.0173969529569149,22.799848556518555,23.009077072143555,0.08379410952329636,0.06502115726470947,,,,
61.46065139770508,38,1.4742954969406128,32.06961441040039,33.84197235107422,-0.7165288329124451,0.017476752400398254,28430,,,,,,,,,,,22.897140502929688,23.250417709350586,0.11566033214330673,0.09138327091932297
,39,,,,,,29159,60.562774658203125,1.343489646911621,31.947769165039062,33.61634826660156,-0.7191928625106812,0.01753241941332817,23.058732986450195,23.191946029663086,0.10650485008955002,0.09286527335643768,,,,
61.15144729614258,39,1.3857755661010742,32.045372009277344,33.75764846801758,-0.7167118191719055,0.01751536875963211,29159,,,,,,,,,,,22.89023780822754,23.229877471923828,0.11235632002353668,0.09152305126190186
,40,,,,,,29888,60.437557220458984,1.300230860710144,31.932872772216797,33.30812454223633,-0.7191020250320435,0.017443930730223656,22.738365173339844,23.068994522094727,0.08393669873476028,0.06108532100915909,,,,
60.96656036376953,40,1.357102632522583,32.02155685424805,33.70386505126953,-0.7166975736618042,0.017528727650642395,29888,,,,,,,,,,,22.864105224609375,23.11781883239746,0.10950679332017899,0.09125030785799026
,41,,,,,,30617,60.4382209777832,1.3774843215942383,31.91285514831543,33.39600372314453,-0.7189316153526306,0.017386388033628464,22.659154891967773,23.083003997802734,0.08865443617105484,0.07021738588809967,,,,
60.92593002319336,41,1.3531241416931152,32.01969528198242,33.69049835205078,-0.7168018221855164,0.017550844699144363,30617,,,,,,,,,,,22.69349479675293,23.061832427978516,0.10802968591451645,0.09081689268350601
,42,,,,,,31346,60.31106185913086,1.3517853021621704,31.880151748657227,33.336097717285156,-0.719458818435669,0.017438072711229324,22.56450653076172,23.12652015686035,0.0874260663986206,0.06858755648136139,,,,
60.9083366394043,42,1.391715407371521,31.997100830078125,33.67205047607422,-0.7172753810882568,0.017543982714414597,31346,,,,,,,,,,,22.559812545776367,23.06337547302246,0.10594603419303894,0.08988158404827118
,43,,,,,,32075,59.56108856201172,2.869000196456909,31.794776916503906,33.94322967529297,-0.719068706035614,0.016915213316679,22.34964370727539,23.28569221496582,0.08090151846408844,0.061889227479696274,,,,
60.43665313720703,43,1.4205498695373535,31.971405029296875,33.64423370361328,-0.7173758745193481,0.017499824985861778,32075,,,,,,,,,,,22.58378028869629,23.262920379638672,0.10374029725790024,0.08876704424619675
,44,,,,,,32804,59.250648498535156,1.3039283752441406,31.825931549072266,33.39186096191406,-0.719734787940979,0.017439551651477814,22.38273811340332,23.375,0.07777391374111176,0.10502319037914276,,,,
60.07682418823242,44,1.4287843704223633,31.947786331176758,33.62487030029297,-0.7174689173698425,0.017496760934591293,32804,,,,,,,,,,,22.56896209716797,23.245817184448242,0.10260016471147537,0.08993678539991379
,45,,,,,,33533,59.04806900024414,1.3513470888137817,31.781558990478516,33.26352310180664,-0.7198130488395691,0.01733841374516487,22.311521530151367,23.230018615722656,0.08097385615110397,0.0802827775478363,,,,
59.578277587890625,45,1.4069082736968994,31.90627670288086,33.58921813964844,-0.7175111174583435,0.017483608797192574,33533,,,,,,,,,,,22.440073013305664,23.213197708129883,0.10424965620040894,0.09164566546678543
,46,,,,,,34262,59.06694412231445,1.3080638647079468,31.768007278442383,33.21967697143555,-0.7200544476509094,0.017447711899876595,22.298025131225586,23.062028884887695,0.096407949924469,0.06311844289302826,,,,
59.64917755126953,46,1.4207295179367065,31.88742446899414,33.54356384277344,-0.717508852481842,0.017437705770134926,34262,,,,,,,,,,,22.346120834350586,23.17786979675293,0.10096357017755508,0.08818583935499191
,47,,,,,,34991,58.91716766357422,1.4102603197097778,31.733264923095703,33.136558532714844,-0.7200949192047119,0.01733536645770073,22.005924224853516,23.16748809814453,0.07150272279977798,0.06813421845436096,,,,
59.614139556884766,47,1.342835783958435,31.864315032958984,33.473968505859375,-0.717853307723999,0.017480086535215378,34991,,,,,,,,,,,22.22653579711914,23.202882766723633,0.10066980868577957,0.08698074519634247
,48,,,,,,35720,59.10911178588867,1.4854893684387207,31.749759674072266,33.536407470703125,-0.7204141616821289,0.017557037994265556,22.068918228149414,23.317434310913086,0.09488122910261154,0.11390642821788788,,,,
59.45477294921875,48,1.377684235572815,31.83543586730957,33.45585632324219,-0.7179042100906372,0.01747293584048748,35720,,,,,,,,,,,22.146604537963867,23.14929962158203,0.10030355304479599,0.0860104188323021
,49,,,,,,36449,58.75756072998047,1.388175368309021,31.679534912109375,33.255943298339844,-0.7204169631004333,0.017298784106969833,21.945804595947266,23.19723892211914,0.08740115165710449,0.08906856924295425,,,,
59.434326171875,49,1.3916912078857422,31.81557273864746,33.43827438354492,-0.7180917263031006,0.017453055828809738,36449,,,,,,,,,,,22.03919219970703,23.15574073791504,0.09999378770589828,0.08537589013576508
,50,,,,,,37178,58.57843017578125,1.4159272909164429,31.67947006225586,33.20510482788086,-0.7206790447235107,0.017453258857131004,21.960838317871094,23.26127052307129,0.08420329540967941,0.07933381199836731,,,,
59.075496673583984,50,1.3845958709716797,31.780059814453125,33.4036750793457,-0.718194842338562,0.017450707033276558,37178,,,,,,,,,,,22.030292510986328,23.157991409301758,0.09912823140621185,0.08713938295841217
,51,,,,,,37907,58.14912796020508,1.523513674736023,31.630313873291016,33.47500991821289,-0.7211506962776184,0.017469987273216248,21.821718215942383,23.394119262695312,0.10037385672330856,0.116213358938694,,,,
58.98442840576172,51,1.4166866540908813,31.75339126586914,33.3784065246582,-0.7181309461593628,0.017439235001802444,37907,,,,,,,,,,,21.911752700805664,23.067232131958008,0.0967881828546524,0.08654287457466125
,52,,,,,,38636,57.634620666503906,2.097033977508545,31.54867935180664,33.24542999267578,-0.720650315284729,0.017019515857100487,21.50953483581543,23.01349449157715,0.06801837682723999,0.061623744666576385,,,,
58.57310485839844,52,1.3630564212799072,31.711612701416016,33.30839920043945,-0.7186415791511536,0.017445357516407967,38636,,,,,,,,,,,21.795516967773438,23.07002830505371,0.09711401164531708,0.08593742549419403
,53,,,,,,39365,57.94493865966797,1.6579689979553223,31.53235626220703,33.00267791748047,-0.7208387851715088,0.017190709710121155,21.406309127807617,22.749961853027344,0.07168660312891006,0.05657661706209183,,,,
58.42416763305664,53,1.3869707584381104,31.68950080871582,33.293846130371094,-0.7186286449432373,0.017435992136597633,39365,,,,,,,,,,,21.73406410217285,22.938934326171875,0.09671211242675781,0.08546070754528046
,54,,,,,,40094,57.07819747924805,1.3450769186019897,31.50215721130371,33.061092376708984,-0.7209066152572632,0.017200835049152374,21.28970718383789,23.13408660888672,0.08584456145763397,0.09143643826246262,,,,
58.128318786621094,54,1.3903628587722778,31.645963668823242,33.25926208496094,-0.7188966870307922,0.017466194927692413,40094,,,,,,,,,,,21.52176284790039,22.90679168701172,0.09928727895021439,0.08433854579925537
,55,,,,,,40823,58.05536651611328,1.3989064693450928,31.5013370513916,33.075286865234375,-0.7215167880058289,0.017541076987981796,21.087244033813477,22.96098518371582,0.08937659114599228,0.08552200347185135,,,,
57.71957778930664,55,1.3580247163772583,31.597278594970703,33.20931625366211,-0.7186745405197144,0.017423981800675392,40823,,,,,,,,,,,21.352563858032227,22.913862228393555,0.10105989873409271,0.08554506301879883
,56,,,,,,41552,57.32848358154297,1.5962964296340942,31.471906661987305,33.07011413574219,-0.7217742204666138,0.01762467995285988,21.00419044494629,22.780380249023438,0.09336019307374954,0.06665010750293732,,,,
57.7362174987793,56,1.3783766031265259,31.545799255371094,33.16826629638672,-0.7190893888473511,0.017418773844838142,41552,,,,,,,,,,,21.185928344726562,22.845539093017578,0.10049495100975037,0.08616068959236145
,57,,,,,,42281,57.14070129394531,1.6455143690109253,31.31694221496582,32.8487663269043,-0.7219863533973694,0.01717427931725979,20.39211082458496,22.828174591064453,0.08085749298334122,0.06096511706709862,,,,
57.55683135986328,57,1.4264436960220337,31.50215721130371,33.139869689941406,-0.7195696234703064,0.017450323328375816,42281,,,,,,,,,,,21.004016876220703,22.762367248535156,0.10000593960285187,0.08489648252725601
,58,,,,,,43010,56.726112365722656,1.3768446445465088,31.30331039428711,32.807308197021484,-0.7222861647605896,0.01729973964393139,20.73457908630371,22.75368881225586,0.0958082303404808,0.06730800122022629,,,,
57.265769958496094,58,1.3375556468963623,31.450883865356445,33.04655838012695,-0.7199062705039978,0.0174078568816185,43010,,,,,,,,,,,20.810800552368164,22.7818603515625,0.10046430677175522,0.08492384105920792
,59,,,,,,43739,56.55146026611328,1.3314423561096191,31.268651962280273,32.80479431152344,-0.7224376201629639,0.01732148416340351,20.431217193603516,22.77328872680664,0.08667569607496262,0.08740352094173431,,,,
57.026222229003906,59,1.3561252355575562,31.398792266845703,32.99295425415039,-0.7202554941177368,0.017343830317258835,43739,,,,,,,,,,,20.69060516357422,22.75855827331543,0.09902878105640411,0.08419139683246613
,60,,,,,,44468,55.89655685424805,1.3089447021484375,31.191450119018555,32.718910217285156,-0.7226012349128723,0.01722058653831482,20.414058685302734,22.708786010742188,0.09047472476959229,0.08412142843008041,,,,
56.51861572265625,60,1.3398621082305908,31.344436645507812,32.941001892089844,-0.720352053642273,0.01732371561229229,44468,,,,,,,,,,,20.635284423828125,22.681045532226562,0.10062413662672043,0.0847059115767479
,61,,,,,,45197,55.34825134277344,1.2785158157348633,31.17608642578125,32.47138977050781,-0.7226473689079285,0.017334435135126114,20.10143280029297,22.43796730041504,0.07518046349287033,0.05603495240211487,,,,
56.15528869628906,61,1.3645803928375244,31.29145050048828,32.893089294433594,-0.7204782366752625,0.017329733818769455,45197,,,,,,,,,,,20.47981834411621,22.612564086914062,0.09859000146389008,0.08528054505586624
,62,,,,,,45926,54.99876022338867,1.3502795696258545,31.040700912475586,32.42391586303711,-0.723300576210022,0.017259506508708,19.844478607177734,22.251005172729492,0.07807181775569916,0.06354718655347824,,,,
55.692726135253906,62,1.3866229057312012,31.230518341064453,32.84855270385742,-0.7203835248947144,0.017362350597977638,45926,,,,,,,,,,,20.338085174560547,22.388769149780273,0.09982152283191681,0.08511762320995331
,63,,,,,,46655,53.723182678222656,1.298679232597351,30.97572135925293,32.448448181152344,-0.7235320806503296,0.017167463898658752,20.330570220947266,22.324716567993164,0.09328343719244003,0.07139363139867783,,,,
54.92508316040039,63,1.3940638303756714,31.13067054748535,32.7809944152832,-0.7209858894348145,0.01733909547328949,46655,,,,,,,,,,,20.2070369720459,22.337879180908203,0.10368682444095612,0.08697003871202469
,64,,,,,,47384,53.589778900146484,1.3033359050750732,30.8742618560791,32.321083068847656,-0.7239704728126526,0.01715746521949768,19.882980346679688,21.953876495361328,0.08212913572788239,0.0769071951508522,,,,
54.12820816040039,64,1.3194717168807983,31.035280227661133,32.647403717041016,-0.7216094136238098,0.01726730726659298,47384,,,,,,,,,,,20.207624435424805,22.16238784790039,0.10547802597284317,0.08500075340270996
,65,,,,,,48113,53.010257720947266,1.3482495546340942,30.78291893005371,32.51304244995117,-0.7246683835983276,0.017258547246456146,20.10186004638672,21.669544219970703,0.11415933817625046,0.09704668819904327,,,,
53.7650260925293,65,1.3389562368392944,30.94784164428711,32.5798454284668,-0.7220081686973572,0.01727137342095375,48113,,,,,,,,,,,20.15515899658203,21.782066345214844,0.10701429098844528,0.08548907190561295
,66,,,,,,48842,52.86691665649414,1.3918216228485107,30.705724716186523,32.392974853515625,-0.7250288128852844,0.017278647050261497,20.04678726196289,21.4123477935791,0.10337196290493011,0.09489347785711288,,,,
53.373985290527344,66,1.334878921508789,30.85352897644043,32.517547607421875,-0.7223271727561951,0.017228471115231514,48842,,,,,,,,,,,20.10709571838379,21.474578857421875,0.10924442857503891,0.09006766974925995
,67,,,,,,49571,53.03134536743164,1.3954157829284668,30.65974235534668,32.19688415527344,-0.7249932885169983,0.01728225313127041,19.900447845458984,21.01444435119629,0.09401606768369675,0.07387509942054749,,,,
