dinu_pt_loss,epoch,higgs_mass_loss,huber_loss,loss,neg_r2_loss,nu_mass_loss,step,val_dinu_pt_loss,val_higgs_mass_loss,val_huber_loss,val_loss,val_neg_r2_loss,val_nu_mass_loss,val_w0_mass_mae_loss,val_w1_mass_mae_loss,val_w_mass_mmd0_loss,val_w_mass_mmd1_loss,w0_mass_mae_loss,w1_mass_mae_loss,w_mass_mmd0_loss,w_mass_mmd1_loss
,151,,,,,,110807,49.48484420776367,1.673353672027588,27.529434204101562,30.555591583251953,-0.7874616980552673,0.027053700760006905,21.667858123779297,21.650394439697266,0.20875492691993713,0.22914689779281616,,,,
49.633731842041016,151,1.7600046396255493,27.5909481048584,30.779916763305664,-0.787545919418335,0.02696504443883896,110807,,,,,,,,,,,21.696537017822266,21.65911293029785,0.22309617698192596,0.23869815468788147
,152,,,,,,111536,50.736656188964844,1.8653600215911865,27.57101058959961,30.68889808654785,-0.7893134355545044,0.027630077674984932,21.76225471496582,21.743534088134766,0.20789749920368195,0.22914016246795654,,,,
49.85159683227539,152,1.8531215190887451,27.520137786865234,30.754087448120117,-0.7893685102462769,0.027277491986751556,111536,,,,,,,,,,,21.629335403442383,21.62063980102539,0.22360140085220337,0.237881600856781
,153,,,,,,112265,49.595176696777344,1.6156798601150513,27.47641372680664,30.450345993041992,-0.7891774773597717,0.027464190497994423,21.501657485961914,21.626195907592773,0.20483750104904175,0.22837971150875092,,,,
49.456966400146484,153,1.7729884386062622,27.457670211791992,30.64174461364746,-0.7900015115737915,0.027143001556396484,112265,,,,,,,,,,,21.4487361907959,21.523605346679688,0.22019846737384796,0.2393149882555008
,154,,,,,,112994,49.43185806274414,1.662226915359497,27.450010299682617,30.43551254272461,-0.7893789410591125,0.027541523799300194,21.630823135375977,21.72218132019043,0.2035512775182724,0.22732678055763245,,,,
49.01211166381836,154,1.7269937992095947,27.42289161682129,30.57998275756836,-0.7903090715408325,0.027324624359607697,112994,,,,,,,,,,,21.460180282592773,21.585294723510742,0.21970561146736145,0.2390160858631134
,155,,,,,,113723,48.70195388793945,1.59122633934021,27.333375930786133,30.286657333374023,-0.7892681360244751,0.02702300250530243,21.35830307006836,21.373367309570312,0.20240873098373413,0.22912736237049103,,,,
48.699764251708984,155,1.7233015298843384,27.372419357299805,30.522294998168945,-0.7911698222160339,0.027430737391114235,113723,,,,,,,,,,,21.44019889831543,21.531558990478516,0.218286395072937,0.2393566370010376
,156,,,,,,114452,49.04544448852539,1.709295392036438,27.355722427368164,30.378707885742188,-0.7898404598236084,0.027298493310809135,21.401283264160156,21.3604679107666,0.20381854474544525,0.22984886169433594,,,,
48.440635681152344,156,1.753777027130127,27.349042892456055,30.514907836914062,-0.791299045085907,0.027441706508398056,114452,,,,,,,,,,,21.39559555053711,21.444656372070312,0.21926768124103546,0.23852720856666565
,157,,,,,,115181,48.98530960083008,1.5845953226089478,27.313766479492188,30.271116256713867,-0.790523111820221,0.02730649523437023,21.31905746459961,21.27301597595215,0.20428209006786346,0.22872671484947205,,,,
48.41358184814453,157,1.7127450704574585,27.277685165405273,30.428762435913086,-0.7928262948989868,0.027581803500652313,115181,,,,,,,,,,,21.322370529174805,21.332395553588867,0.22021058201789856,0.23873062431812286
,158,,,,,,115910,48.02674102783203,1.7492351531982422,27.16590118408203,30.216794967651367,-0.7928975820541382,0.027612008154392242,21.071317672729492,21.05133628845215,0.20354600250720978,0.2317071259021759,,,,
48.34706115722656,158,1.7108160257339478,27.28045082092285,30.420408248901367,-0.7926115989685059,0.027504539117217064,115910,,,,,,,,,,,21.24692153930664,21.261491775512695,0.21802590787410736,0.238887220621109
,159,,,,,,116639,48.48418045043945,1.831282138824463,27.275041580200195,30.354429244995117,-0.7926526665687561,0.027854520827531815,21.319133758544922,21.342090606689453,0.20262333750724792,0.23012186586856842,,,,
48.01341247558594,159,1.7398099899291992,27.216325759887695,30.378952026367188,-0.7940608263015747,0.027671871706843376,116639,,,,,,,,,,,21.136507034301758,21.146827697753906,0.21812251210212708,0.24042363464832306
,160,,,,,,117368,46.920040130615234,1.5716681480407715,27.14288330078125,30.112913131713867,-0.7923035621643066,0.02741296961903572,21.191816329956055,21.23975944519043,0.20486339926719666,0.2319776713848114,,,,
47.699249267578125,160,1.7377604246139526,27.17597198486328,30.3319149017334,-0.7943297028541565,0.027716049924492836,117368,,,,,,,,,,,21.070520401000977,21.11743927001953,0.21777623891830444,0.23963908851146698
,161,,,,,,118097,46.249534606933594,1.526211142539978,27.101125717163086,30.030534744262695,-0.7920445203781128,0.027437718585133553,20.978458404541016,21.040660858154297,0.20314621925354004,0.2301209270954132,,,,
46.69265365600586,161,1.6797178983688354,27.132848739624023,30.27297019958496,-0.7945222854614258,0.027731431648135185,118097,,,,,,,,,,,21.091808319091797,21.179628372192383,0.21883748471736908,0.24121348559856415
,162,,,,,,118826,47.07811737060547,1.67160165309906,27.161653518676758,30.13075065612793,-0.7923862338066101,0.027579016983509064,21.096935272216797,21.174137115478516,0.19901297986507416,0.22764647006988525,,,,
46.7003288269043,162,1.6443049907684326,27.12358283996582,30.2293758392334,-0.7938196063041687,0.027592716738581657,118826,,,,,,,,,,,20.999267578125,21.06745719909668,0.21806055307388306,0.23866790533065796
,163,,,,,,119555,46.683738708496094,1.6023237705230713,27.072494506835938,29.989917755126953,-0.7940579056739807,0.027773477137088776,21.03084373474121,21.04096794128418,0.19954396784305573,0.22371049225330353,,,,
46.81733322143555,163,1.6994718313217163,27.089296340942383,30.20243263244629,-0.7948130965232849,0.027667757123708725,119555,,,,,,,,,,,21.02906608581543,21.081432342529297,0.2158423662185669,0.23683787882328033
,164,,,,,,120284,45.812076568603516,1.6990242004394531,26.967639923095703,29.959667205810547,-0.795362114906311,0.027919355779886246,21.162364959716797,21.239734649658203,0.2043977826833725,0.22410288453102112,,,,
46.56761932373047,164,1.6840617656707764,27.048404693603516,30.138765335083008,-0.7957749366760254,0.027854783460497856,120284,,,,,,,,,,,21.039350509643555,21.088369369506836,0.21544772386550903,0.23421844840049744
,165,,,,,,121013,46.57664108276367,1.5852998495101929,27.010927200317383,29.877872467041016,-0.7958082556724548,0.02808188647031784,21.074005126953125,21.0747013092041,0.19784176349639893,0.21701784431934357,,,,
46.525081634521484,165,1.7247945070266724,27.000591278076172,30.11496925354004,-0.796563446521759,0.027889957651495934,121013,,,,,,,,,,,21.032485961914062,21.017126083374023,0.21732454001903534,0.23307378590106964
,166,,,,,,121742,46.028533935546875,1.5709960460662842,26.949283599853516,29.82890510559082,-0.7956340312957764,0.027812175452709198,21.178592681884766,21.234405517578125,0.19986756145954132,0.21894840896129608,,,,
46.27659606933594,166,1.6464592218399048,26.97959327697754,30.0260066986084,-0.7975557446479797,0.028011435642838478,121742,,,,,,,,,,,21.052640914916992,21.081329345703125,0.21425101161003113,0.23038673400878906
,167,,,,,,122471,45.7736701965332,1.5548075437545776,26.93794822692871,29.772048950195312,-0.7941593527793884,0.02736639231443405,21.0159912109375,21.05356788635254,0.1939355731010437,0.2174077033996582,,,,
46.29847717285156,167,1.5954214334487915,26.957611083984375,29.967500686645508,-0.797415018081665,0.028001418337225914,122471,,,,,,,,,,,20.99262237548828,21.069597244262695,0.21185852587223053,0.23057818412780762
,168,,,,,,123200,45.36330032348633,1.5414165258407593,26.91733169555664,29.725038528442383,-0.7965191602706909,0.028071101754903793,20.813915252685547,20.778722763061523,0.1911914348602295,0.21621209383010864,,,,
45.3955192565918,168,1.7213770151138306,26.930484771728516,30.01985740661621,-0.7971906065940857,0.027976742014288902,123200,,,,,,,,,,,20.88424301147461,20.923555374145508,0.21346472203731537,0.23227328062057495
,169,,,,,,123929,43.94919967651367,1.7260955572128296,26.792591094970703,29.706804275512695,-0.7961508631706238,0.027686482295393944,20.908079147338867,20.806575775146484,0.19470061361789703,0.21553099155426025,,,,
44.926902770996094,169,1.694433331489563,26.878061294555664,29.94428062438965,-0.7978916764259338,0.028022214770317078,123929,,,,,,,,,,,20.880874633789062,20.854001998901367,0.21218571066856384,0.23161469399929047
,170,,,,,,124658,44.23756790161133,1.579167127609253,26.79869270324707,29.662445068359375,-0.7964778542518616,0.02783872000873089,20.945358276367188,20.79807472229004,0.19710645079612732,0.21772560477256775,,,,
44.98110580444336,170,1.6912755966186523,26.866323471069336,29.92231559753418,-0.7986239194869995,0.028161482885479927,124658,,,,,,,,,,,20.87972068786621,20.79149627685547,0.21200008690357208,0.23007696866989136
,171,,,,,,125387,44.95594024658203,1.7583128213882446,26.899127960205078,29.829517364501953,-0.7965142130851746,0.028134388849139214,21.064563751220703,20.923112869262695,0.19586661458015442,0.2143811583518982,,,,
44.538917541503906,171,1.727277398109436,26.814294815063477,29.896528244018555,-0.7989950776100159,0.02813645824790001,125387,,,,,,,,,,,20.816255569458008,20.672290802001953,0.21380484104156494,0.22992104291915894
,172,,,,,,126116,45.0614013671875,1.661299705505371,26.848163604736328,29.691211700439453,-0.7960917949676514,0.027662990614771843,21.016117095947266,20.78903579711914,0.19206944108009338,0.2104090005159378,,,,
44.444705963134766,172,1.7000254392623901,26.796730041503906,29.835880279541016,-0.7991641759872437,0.02817678265273571,126116,,,,,,,,,,,20.918743133544922,20.797832489013672,0.21128104627132416,0.22654971480369568
,173,,,,,,126845,44.41181564331055,1.5666922330856323,26.727163314819336,29.513141632080078,-0.7997230291366577,0.028430340811610222,20.750883102416992,20.71577262878418,0.18891634047031403,0.2116127908229828,,,,
44.73589324951172,173,1.7155566215515137,26.774349212646484,29.82106590270996,-0.7994364500045776,0.02802223339676857,126845,,,,,,,,,,,20.779008865356445,20.74204444885254,0.20979271829128265,0.2280007004737854
,174,,,,,,127574,44.51192855834961,1.815714955329895,26.83049964904785,29.72371482849121,-0.7976635098457336,0.02811613492667675,20.916452407836914,20.942350387573242,0.18808488547801971,0.2089887112379074,,,,
44.2702751159668,174,1.6323983669281006,26.759815216064453,29.741531372070312,-0.8005081415176392,0.028370404615998268,127574,,,,,,,,,,,20.813011169433594,20.79605484008789,0.2084069699048996,0.2246975153684616
,175,,,,,,128303,43.27768325805664,1.5562807321548462,26.695554733276367,29.426095962524414,-0.7995210886001587,0.02825620025396347,20.75852394104004,20.66379165649414,0.18633681535720825,0.20414315164089203,,,,
43.70989990234375,175,1.672713279724121,26.728151321411133,29.712074279785156,-0.8005733489990234,0.028341161087155342,128303,,,,,,,,,,,20.777332305908203,20.71615219116211,0.2076253741979599,0.22189545631408691
,176,,,,,,129032,44.83343505859375,1.792720079421997,26.811235427856445,29.618091583251953,-0.7989042401313782,0.028380300849676132,20.861186981201172,20.735816955566406,0.182967871427536,0.19912607967853546,,,,
43.79298782348633,176,1.7159945964813232,26.70920181274414,29.712844848632812,-0.8006672859191895,0.02835669368505478,129032,,,,,,,,,,,20.718965530395508,20.634984970092773,0.20743328332901,0.2216959446668625
,177,,,,,,129761,43.441768646240234,1.526153564453125,26.655139923095703,29.384803771972656,-0.8001265525817871,0.028350599110126495,20.562734603881836,20.4442138671875,0.1870991289615631,0.2062164843082428,,,,
43.88349914550781,177,1.6835932731628418,26.7009220123291,29.665483474731445,-0.8007717132568359,0.028255417943000793,129761,,,,,,,,,,,20.73556137084961,20.592674255371094,0.20460228621959686,0.21995088458061218
,178,,,,,,130490,43.08951187133789,1.6123102903366089,26.608539581298828,29.33604621887207,-0.800053060054779,0.02818595990538597,20.436588287353516,20.365619659423828,0.18146629631519318,0.20280784368515015,,,,
43.470680236816406,178,1.7122101783752441,26.67266845703125,29.653818130493164,-0.8014417290687561,0.028246277943253517,130490,,,,,,,,,,,20.64608383178711,20.534133911132812,0.20419126749038696,0.22081393003463745
,179,,,,,,131219,42.26737976074219,1.513188123703003,26.59930992126465,29.276885986328125,-0.8000710606575012,0.02813396416604519,20.62758445739746,20.543617248535156,0.18195731937885284,0.2022421509027481,,,,
43.10356903076172,179,1.6205923557281494,26.646160125732422,29.570308685302734,-0.8022132515907288,0.028467629104852676,131219,,,,,,,,,,,20.632966995239258,20.587491989135742,0.2024282068014145,0.22034326195716858
,180,,,,,,131948,43.696537017822266,1.8584312200546265,26.71123695373535,29.55864715576172,-0.8006083369255066,0.02848067507147789,20.846479415893555,20.748435974121094,0.1794469654560089,0.20419713854789734,,,,
42.63048553466797,180,1.6615798473358154,26.617942810058594,29.56707191467285,-0.8021010756492615,0.028404725715517998,131948,,,,,,,,,,,20.63907241821289,20.578514099121094,0.20258963108062744,0.22107958793640137
,181,,,,,,132677,43.21035385131836,1.5025633573532104,26.60784149169922,29.25807762145996,-0.8008884191513062,0.028239509090781212,20.606647491455078,20.455089569091797,0.18103282153606415,0.19876092672348022,,,,
43.228824615478516,181,1.7076603174209595,26.612659454345703,29.55864906311035,-0.8027771711349487,0.028459057211875916,132677,,,,,,,,,,,20.68529510498047,20.581247329711914,0.20135651528835297,0.21706874668598175
,182,,,,,,133406,42.2636833190918,1.507266879081726,26.574962615966797,29.205583572387695,-0.8008896708488464,0.02839035354554653,20.65232276916504,20.544879913330078,0.179549902677536,0.19584687054157257,,,,
42.469512939453125,182,1.6948570013046265,26.55550765991211,29.497314453125,-0.8030788898468018,0.028393222019076347,133406,,,,,,,,,,,20.61763572692871,20.529529571533203,0.2027590423822403,0.21611759066581726
,183,,,,,,134135,41.93202590942383,2.038614511489868,26.455781936645508,29.341426849365234,-0.8009615540504456,0.02797745168209076,20.538414001464844,20.410417556762695,0.17606934905052185,0.19719745218753815,,,,
42.48894119262695,183,1.596448302268982,26.55298614501953,29.441076278686523,-0.8026272058486938,0.02840050496160984,134135,,,,,,,,,,,20.657455444335938,20.537837982177734,0.2017095983028412,0.21625809371471405
,184,,,,,,134864,42.58287048339844,1.5255930423736572,26.56252670288086,29.153305053710938,-0.8023530840873718,0.028596866875886917,20.535423278808594,20.481897354125977,0.17093944549560547,0.19465845823287964,,,,
42.70594787597656,184,1.6669447422027588,26.551572799682617,29.44864273071289,-0.8033837676048279,0.02851744182407856,134864,,,,,,,,,,,20.608928680419922,20.564441680908203,0.1984042227268219,0.21430712938308716
,185,,,,,,135593,42.37453079223633,1.6103198528289795,26.524208068847656,29.15843963623047,-0.800947904586792,0.02800780162215233,20.64232063293457,20.578195571899414,0.17234240472316742,0.1934693157672882,,,,
42.445613861083984,185,1.6306190490722656,26.53952407836914,29.408462524414062,-0.8035985827445984,0.028514184057712555,135593,,,,,,,,,,,20.497726440429688,20.475688934326172,0.1957699954509735,0.2149517685174942
,186,,,,,,136322,43.41017150878906,1.6191009283065796,26.561607360839844,29.163219451904297,-0.8029720783233643,0.028640981763601303,20.598848342895508,20.448129653930664,0.16944701969623566,0.18896816670894623,,,,
42.58388900756836,186,1.6964683532714844,26.51820945739746,29.40624237060547,-0.8040002584457397,0.028452515602111816,136322,,,,,,,,,,,20.565950393676758,20.5037841796875,0.1954958140850067,0.21246308088302612
,187,,,,,,137051,42.67559814453125,1.5832245349884033,26.534008026123047,29.126388549804688,-0.8022496700286865,0.028505628928542137,20.51024627685547,20.333505630493164,0.17135050892829895,0.18880467116832733,,,,
42.40009307861328,187,1.5792988538742065,26.496585845947266,29.327903747558594,-0.8046802282333374,0.02867240086197853,137051,,,,,,,,,,,20.52837371826172,20.4349308013916,0.19751785695552826,0.2108127623796463
,188,,,,,,137780,42.37897491455078,1.566529393196106,26.540979385375977,29.092010498046875,-0.8024315237998962,0.028573917225003242,20.613571166992188,20.462541580200195,0.16730640828609467,0.1862458735704422,,,,
42.409278869628906,188,1.6206326484680176,26.478944778442383,29.314830780029297,-0.805474042892456,0.028808217495679855,137780,,,,,,,,,,,20.539915084838867,20.3955078125,0.1948508471250534,0.21026796102523804
,189,,,,,,138509,42.41469192504883,1.9198027849197388,26.537364959716797,29.33194923400879,-0.8043166399002075,0.029092293232679367,20.761343002319336,20.508222579956055,0.17835313081741333,0.1885877400636673,,,,
41.658164978027344,189,1.684670329093933,26.458505630493164,29.316804885864258,-0.8055309057235718,0.028817474842071533,138509,,,,,,,,,,,20.621477127075195,20.43724822998047,0.19544102251529694,0.2077561765909195
,190,,,,,,139238,41.79375076293945,1.5169481039047241,26.437713623046875,29.020030975341797,-0.805085301399231,0.029042545706033707,20.67931365966797,20.43476676940918,0.17671261727809906,0.18805229663848877,,,,
41.491172790527344,190,1.6077998876571655,26.40959358215332,29.254453659057617,-0.80599445104599,0.02875729277729988,139238,,,,,,,,,,,20.5118408203125,20.290977478027344,0.1988372802734375,0.2093541920185089
,191,,,,,,139967,41.39670181274414,1.6008256673812866,26.46922492980957,29.073091506958008,-0.8035531640052795,0.028605492785573006,20.638099670410156,20.327058792114258,0.1755167692899704,0.18518032133579254,,,,
41.509544372558594,191,1.6211565732955933,26.423599243164062,29.25261878967285,-0.8058158159255981,0.02871326543390751,139967,,,,,,,,,,,20.509389877319336,20.289216995239258,0.19628402590751648,0.2074037790298462
,192,,,,,,140696,41.6428337097168,1.488184928894043,26.46021842956543,28.899028778076172,-0.8031283617019653,0.028461705893278122,20.67506217956543,20.184953689575195,0.1630629152059555,0.17588895559310913,,,,
41.304622650146484,192,1.6571639776229858,26.421329498291016,29.22892189025879,-0.8051100373268127,0.028679154813289642,140696,,,,,,,,,,,20.49849510192871,20.20865821838379,0.19306908547878265,0.20273394882678986
,193,,,,,,141425,40.84714126586914,1.5037797689437866,26.384469985961914,28.853130340576172,-0.8035700917243958,0.028479332104325294,20.437253952026367,20.06588363647461,0.16583439707756042,0.17751511931419373,,,,
41.3308219909668,193,1.7085517644882202,26.408781051635742,29.225847244262695,-0.805935263633728,0.028804797679185867,141425,,,,,,,,,,,20.52342414855957,20.17464828491211,0.1938658207654953,0.19868957996368408
,194,,,,,,142154,40.200748443603516,1.5873644351959229,26.34432029724121,28.88582992553711,-0.8043575882911682,0.028558868914842606,20.521448135375977,20.084177017211914,0.1705719530582428,0.17899177968502045,,,,
40.88335037231445,194,1.702332615852356,26.37374496459961,29.210432052612305,-0.8069420456886292,0.028983397409319878,142154,,,,,,,,,,,20.47313690185547,20.130407333374023,0.1950918436050415,0.20201171934604645
,195,,,,,,142883,40.80796432495117,1.7210408449172974,26.455841064453125,29.051969528198242,-0.8042246103286743,0.028824767097830772,20.636947631835938,20.37824821472168,0.16847172379493713,0.1786525994539261,,,,
40.47954177856445,195,1.5883772373199463,26.36307144165039,29.120763778686523,-0.8060624003410339,0.02876337058842182,142883,,,,,,,,,,,20.40648651123047,20.103050231933594,0.19293658435344696,0.19976390898227692
,196,,,,,,143612,41.11336135864258,1.6642075777053833,26.459026336669922,28.96536636352539,-0.8038694262504578,0.028650961816310883,20.67093849182129,20.381797790527344,0.16159123182296753,0.17325998842716217,,,,
40.691280364990234,196,1.5808638334274292,26.37181854248047,29.09559440612793,-0.806472897529602,0.028839070349931717,143612,,,,,,,,,,,20.472929000854492,20.31835174560547,0.188630610704422,0.19803813099861145
,197,,,,,,144341,39.0860481262207,1.8077386617660522,26.241634368896484,28.876014709472656,-0.8051097393035889,0.0285789854824543,20.36790657043457,19.90089225769043,0.1679808348417282,0.17812103033065796,,,,
40.219482421875,197,1.6822737455368042,26.34861183166504,29.127487182617188,-0.8067663311958313,0.028847675770521164,144341,,,,,,,,,,,20.470916748046875,20.182302474975586,0.1898784339427948,0.19766399264335632
,198,,,,,,145070,39.94502258300781,1.5184473991394043,26.343107223510742,28.755971908569336,-0.8047342300415039,0.02869042195379734,20.46952247619629,20.180736541748047,0.15949925780296326,0.1712290346622467,,,,
40.044525146484375,198,1.6862448453903198,26.314489364624023,29.078075408935547,-0.8070928454399109,0.028937799856066704,145070,,,,,,,,,,,20.469873428344727,20.136844635009766,0.18976077437400818,0.19433526694774628
,199,,,,,,145799,40.51801300048828,1.641477346420288,26.380945205688477,28.95165252685547,-0.805863082408905,0.029018504545092583,20.845853805541992,20.291574478149414,0.17284545302391052,0.1771521419286728,,,,
40.0858154296875,199,1.5827734470367432,26.310352325439453,29.02505874633789,-0.8072759509086609,0.028906503692269325,145799,,,,,,,,,,,20.421541213989258,20.122766494750977,0.18914715945720673,0.19551831483840942
,200,,,,,,146528,40.17280197143555,1.6966650485992432,26.36370086669922,28.922929763793945,-0.8064718246459961,0.0293180700391531,20.702892303466797,20.051998138427734,0.17098338901996613,0.17119859158992767,,,,
39.508323669433594,200,1.6104118824005127,26.279937744140625,29.020273208618164,-0.8075318932533264,0.028911327943205833,146528,,,,,,,,,,,20.540630340576172,20.035621643066406,0.1922193169593811,0.19480425119400024
,201,,,,,,147257,39.95960235595703,1.5428645610809326,26.297658920288086,28.67401123046875,-0.8066312670707703,0.028989747166633606,20.630659103393555,19.966228485107422,0.15822437405586243,0.16276556253433228,,,,
39.794281005859375,201,1.6506034135818481,26.27218246459961,29.0098819732666,-0.8085563778877258,0.029148779809474945,147257,,,,,,,,,,,20.441238403320312,20.002643585205078,0.1908317357301712,0.19164633750915527
,202,,,,,,147986,39.95486068725586,1.5361424684524536,26.31037712097168,28.73084831237793,-0.8070388436317444,0.02920127473771572,20.66502571105957,20.071250915527344,0.16505269706249237,0.16542483866214752,,,,
39.99137878417969,202,1.6762720346450806,26.285192489624023,28.997636795043945,-0.8077969551086426,0.029041308909654617,147986,,,,,,,,,,,20.476675033569336,19.997201919555664,0.18552881479263306,0.18933109939098358
,203,,,,,,148715,40.2331428527832,1.4893584251403809,26.316293716430664,28.653385162353516,-0.8064084649085999,0.029053930193185806,20.60342025756836,19.98219108581543,0.1548943668603897,0.1635797917842865,,,,
39.89632034301758,203,1.670610785484314,26.252113342285156,28.961021423339844,-0.8086356520652771,0.029110638424754143,148715,,,,,,,,,,,20.43181037902832,19.955080032348633,0.18573932349681854,0.18897655606269836
,204,,,,,,149444,39.871456146240234,2.1608774662017822,26.362375259399414,29.101661682128906,-0.806081235408783,0.029179884120821953,20.63603973388672,19.930498123168945,0.1679513156414032,0.16381801664829254,,,,
39.455718994140625,204,1.678350567817688,26.262725830078125,28.95693588256836,-0.8081662058830261,0.029171407222747803,149444,,,,,,,,,,,20.518352508544922,19.9262752532959,0.18414996564388275,0.18685540556907654
,205,,,,,,150173,40.40987777709961,1.581761121749878,26.343168258666992,28.712011337280273,-0.8063942193984985,0.029066406190395355,20.68838882446289,19.742429733276367,0.16085325181484222,0.15474559366703033,,,,
39.42146682739258,205,1.5801892280578613,26.260122299194336,28.895370483398438,-0.8075538873672485,0.02894415892660618,150173,,,,,,,,,,,20.439495086669922,19.810028076171875,0.1847139447927475,0.18432335555553436
,206,,,,,,150902,39.141334533691406,1.4713054895401,26.22781753540039,28.573387145996094,-0.8059397339820862,0.028724558651447296,20.521440505981445,19.69588851928711,0.1629268229007721,0.1590532511472702,,,,
39.696144104003906,206,1.7032310962677002,26.235097885131836,28.934276580810547,-0.808871865272522,0.029080815613269806,150902,,,,,,,,,,,20.501977920532227,19.812490463256836,0.18579714000225067,0.1837119162082672
,207,,,,,,151631,39.39439010620117,1.4827673435211182,26.208860397338867,28.529800415039062,-0.8076491951942444,0.029067231342196465,20.456768035888672,19.595502853393555,0.15999670326709747,0.15591387450695038,,,,
39.368751525878906,207,1.6475509405136108,26.20978546142578,28.881023406982422,-0.8087245225906372,0.029035674408078194,151631,,,,,,,,,,,20.463403701782227,19.708436965942383,0.18727314472198486,0.18221689760684967
,208,,,,,,152360,38.86449432373047,1.8172416687011719,26.14422035217285,28.624052047729492,-0.8085623383522034,0.029127545654773712,20.528104782104492,19.646970748901367,0.160679891705513,0.15355898439884186,,,,
39.3539924621582,208,1.6157697439193726,26.205904006958008,28.852773666381836,-0.8092342019081116,0.029144372791051865,152360,,,,,,,,,,,20.415363311767578,19.663022994995117,0.18761301040649414,0.18018022179603577
,209,,,,,,153089,39.138511657714844,1.5358366966247559,26.20024299621582,28.58138656616211,-0.8066709637641907,0.028759583830833435,20.252107620239258,19.613618850708008,0.16519857943058014,0.15744681656360626,,,,
38.82852554321289,209,1.6783034801483154,26.159194946289062,28.84994125366211,-0.8091673851013184,0.029125066474080086,153089,,,,,,,,,,,20.342294692993164,19.74162483215332,0.18939663469791412,0.18092091381549835
,210,,,,,,153818,38.93507385253906,2.02571702003479,26.140304565429688,28.689117431640625,-0.8083482384681702,0.028986765071749687,20.455951690673828,19.737377166748047,0.15431813895702362,0.15287797152996063,,,,
39.540870666503906,210,1.6496312618255615,26.186107635498047,28.815990447998047,-0.8098946809768677,0.02919916994869709,153818,,,,,,,,,,,20.334386825561523,19.754396438598633,0.1825837343931198,0.17843303084373474
,211,,,,,,154547,38.54724884033203,2.1503920555114746,26.097867965698242,28.70802116394043,-0.8074945211410522,0.028567051514983177,20.227432250976562,19.68321418762207,0.15562833845615387,0.15136300027370453,,,,
39.19478225708008,211,1.6274482011795044,26.1713809967041,28.792558670043945,-0.8096588253974915,0.029160205274820328,154547,,,,,,,,,,,20.232263565063477,19.762605667114258,0.18246401846408844,0.1790245771408081
,212,,,,,,155276,39.67167663574219,2.2221286296844482,26.298381805419922,28.95562171936035,-0.8066167831420898,0.029126502573490143,20.437467575073242,19.809816360473633,0.15706104040145874,0.1521727293729782,,,,
39.13554000854492,212,1.7348169088363647,26.156362533569336,28.816308975219727,-0.8101579546928406,0.029211539775133133,155276,,,,,,,,,,,20.21723175048828,19.75368881225586,0.18208718299865723,0.17641624808311462
,213,,,,,,156005,38.430397033691406,1.670596718788147,26.11886215209961,28.432554244995117,-0.8079736232757568,0.028856338933110237,20.368392944335938,19.557573318481445,0.15318185091018677,0.1424960196018219,,,,
38.656105041503906,213,1.5975369215011597,26.134571075439453,28.709028244018555,-0.8101928234100342,0.02922426164150238,156005,,,,,,,,,,,20.286794662475586,19.726774215698242,0.1827445775270462,0.17239362001419067
,214,,,,,,156734,39.43024826049805,1.8628923892974854,26.26972007751465,28.73589324951172,-0.806833028793335,0.0290133748203516,20.575490951538086,19.85324478149414,0.15876483917236328,0.1481778472661972,,,,
38.727500915527344,214,1.629947543144226,26.134469985961914,28.727067947387695,-0.809298574924469,0.029077153652906418,156734,,,,,,,,,,,20.230148315429688,19.61081314086914,0.18100515007972717,0.17451795935630798
,215,,,,,,157463,39.37724685668945,1.513624668121338,26.178197860717773,28.4212703704834,-0.8093309998512268,0.029367029666900635,20.364622116088867,19.450490951538086,0.15104958415031433,0.14620617032051086,,,,
38.93163299560547,215,1.5790503025054932,26.149192810058594,28.68035316467285,-0.8098160624504089,0.029267726466059685,157463,,,,,,,,,,,20.236495971679688,19.586803436279297,0.1757226437330246,0.17260362207889557
,216,,,,,,158192,39.702396392822266,1.7248841524124146,26.23472023010254,28.611629486083984,-0.8092225790023804,0.029542161151766777,20.478227615356445,19.718746185302734,0.15182793140411377,0.1510656327009201,,,,
38.69829177856445,216,1.5600031614303589,26.113567352294922,28.649057388305664,-0.8104248046875,0.029253480955958366,158192,,,,,,,,,,,20.14829444885254,19.48795509338379,0.17685528099536896,0.17424608767032623
,217,,,,,,158921,38.315608978271484,1.5168958902359009,26.08772087097168,28.30159568786621,-0.8087919354438782,0.02906649559736252,20.291624069213867,19.43312644958496,0.15044528245925903,0.1406366229057312,,,,
38.6871223449707,217,1.6520100831985474,26.104122161865234,28.677165985107422,-0.8106991052627563,0.029274210333824158,158921,,,,,,,,,,,20.218929290771484,19.53322410583496,0.17747762799263,0.17193350195884705
,218,,,,,,159650,39.01015090942383,1.4604443311691284,26.135717391967773,28.297374725341797,-0.8089783191680908,0.029183698818087578,20.119321823120117,19.428192138671875,0.14615269005298615,0.1401396244764328,,,,
38.81804656982422,218,1.6895469427108765,26.1072940826416,28.676921844482422,-0.8106517195701599,0.0293130986392498,159650,,,,,,,,,,,20.143840789794922,19.480024337768555,0.17512555420398712,0.1698453724384308
,219,,,,,,160379,38.840232849121094,1.7196195125579834,26.14323616027832,28.484403610229492,-0.8095220923423767,0.029426025226712227,20.140226364135742,19.49060821533203,0.14824804663658142,0.148024782538414,,,,
